id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
238,Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue,FALSE,14226,NA,6/7/2016 22:45,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5248,FALSE,FALSE,NA,NA,-1
239,In just out book; Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!,FALSE,22225,NA,6/7/2016 2:21,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8110,FALSE,FALSE,NA,NA,1
240,A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres,FALSE,22736,NA,6/7/2016 1:51,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8940,FALSE,FALSE,NA,NA,1
241,Remembering the fallen heroes on #DDay - June 6; 1944. https://t.co/od7vsDMlHY,FALSE,37205,NA,6/6/2016 14:29,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15322,FALSE,FALSE,NA,NA,-1
242,I am getting bad marks from certain pundits because I have a small campaign staff. But small is good; flexible; save money and number one!,FALSE,20527,NA,6/6/2016 13:51,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5231,FALSE,FALSE,NA,NA,-1
243,A massive blow to Obama's message - only 38;000 new jobs for month in just issued jobs report. That's REALLY bad!,FALSE,13184,NA,6/6/2016 13:42,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4671,FALSE,FALSE,NA,NA,1
244,Crooked Hillary is being badly criticized (for a Wall Street paid for ad) by PolitiFact for a false ad on me on women. She is a total fraud!,FALSE,14604,NA,6/6/2016 13:23,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4849,FALSE,FALSE,NA,NA,1
245,Crooked Hillary Clinton has not held a news conference in more than 7 months. Her record is so bad she is unable to answer tough questions!,FALSE,21344,NA,6/6/2016 13:15,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7396,FALSE,FALSE,NA,NA,1
246,Just like I have been able to spend far less money than  others on the campaign and finish #1; so too should our country. We can be great!,FALSE,17613,NA,6/6/2016 12:56,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5444,FALSE,FALSE,NA,NA,1
247,People like @KatyTurNBC report on my campaign; but have zero access. They say what they want without any knowledge.True of so much of media!,FALSE,12278,NA,6/6/2016 11:23,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3900,FALSE,FALSE,NA,NA,1
248,Hillary Clinton is unfit to be president. She has bad judgement; poor leadership skills and a very bad and destructive track record. Change!,FALSE,29804,NA,6/5/2016 22:15,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11287,FALSE,FALSE,NA,NA,1
249,I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!,FALSE,21232,NA,6/5/2016 21:56,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6678,FALSE,FALSE,NA,NA,1
250,The Clinton News Network; sometimes referred to as @CNN; is getting more and more biased.They act so indignant-hear them behind closed doors,FALSE,22359,NA,6/5/2016 21:36,FALSE,NA,7.40E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8553,FALSE,FALSE,NA,NA,1
251,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain""",FALSE,10363,NA,6/4/2016 23:49,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3138,FALSE,FALSE,NA,NA,1
252,Thank you Attorney General Gonzales; so many people feel this way.   https://t.co/fMR8YYiiMz,FALSE,13909,NA,6/4/2016 21:24,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6197,FALSE,FALSE,NA,NA,-1
253,We just had the worst jobs report since 2010.,FALSE,15175,NA,6/4/2016 13:14,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5659,FALSE,FALSE,NA,NA,1
254,The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!,FALSE,22453,NA,6/4/2016 13:11,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7792,FALSE,FALSE,NA,NA,1
255,Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police,FALSE,29019,NA,6/4/2016 13:04,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12951,FALSE,FALSE,NA,NA,1
256,"""@Don_Vito_08: Thank You Mr. Trump for Standing up for Our Country! #VoteTrump2016 JOIN ME ON THE #TrumpTrain<ed><U+00A0><U+00BD><ed><U+00BA><U+0082> https://t.co/zgopGvSEen""",FALSE,14440,NA,6/4/2016 12:49,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4417,FALSE,FALSE,NA,NA,1
257,"""@rapidcraft: Here? The HILLARY UNIVERSITY Scandal No One In The Media Is Talking About https://t.co/suHERIUHo4 @realDonaldTrump""",FALSE,10646,NA,6/4/2016 12:47,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6326,FALSE,FALSE,NA,NA,1
258,Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!,FALSE,47153,NA,6/4/2016 4:29,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,20580,FALSE,FALSE,NA,NA,1
259,Thank you Redding; California!  #MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn,FALSE,16814,NA,6/3/2016 22:20,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5059,FALSE,FALSE,NA,NA,-1
260,Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be; but fortunately they are not hostile.,FALSE,23705,NA,6/3/2016 19:07,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7806,FALSE,FALSE,NA,NA,-1
261,So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.,FALSE,10460,NA,6/3/2016 19:03,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2702,FALSE,FALSE,NA,NA,-1
262,"""I'm a former chief of police in a border town. I'm Hispanic; I'm proud to be Hispanic and I'm 100% behind Trump.""  https://t.co/8YtBU7j17m",FALSE,17474,NA,6/3/2016 16:01,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8117,FALSE,FALSE,NA,NA,-1
263,In Crooked Hillary's telepromter speech yesterday; she made up things that I said or believe but have no basis in fact. Not honest!,FALSE,17564,NA,6/3/2016 13:13,FALSE,NA,7.39E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5531,FALSE,FALSE,NA,NA,1
264,Crooked Hillary Clinton; who I would love to call Lyin' Hillary; is getting ready to totally misrepresent my foreign policy positions.,FALSE,15940,NA,6/2/2016 17:06,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5359,FALSE,FALSE,NA,NA,1
265,After the litigation is disposed of and the case won; I have instructed my execs to open Trump U(?); so much interest in it! I will be pres.,FALSE,10377,NA,6/2/2016 17:02,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2969,FALSE,FALSE,NA,NA,1
266,Even though I have a very biased and unfair judge in the Trump U civil case in San Diego; I have thousands of great reviews &amp; will win case!,FALSE,11273,NA,6/2/2016 16:54,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3067,FALSE,FALSE,NA,NA,1
267,With all of the Crooked Hillary Clinton's foreign policy experience; she has made so many mistakes - and I mean real monsters! No more HRC.,FALSE,12124,NA,6/2/2016 16:48,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4102,FALSE,FALSE,NA,NA,1
268,Join me in San Jose; California- tonight!  #MakeAmericaGreatAgain #Trump2016  Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd,FALSE,7255,NA,6/2/2016 16:37,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2400,FALSE,FALSE,NA,NA,-1
269,Wow; USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins; 38 losses. Isn't that what you want for your president?,FALSE,16967,NA,6/2/2016 16:31,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5425,FALSE,FALSE,NA,NA,1
270,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P,FALSE,11866,NA,6/2/2016 15:57,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3727,FALSE,FALSE,NA,NA,1
271,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!,FALSE,17892,NA,6/2/2016 15:10,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5477,FALSE,FALSE,NA,NA,1
272,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!,FALSE,16300,NA,6/2/2016 15:03,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5427,FALSE,FALSE,NA,NA,1
273,"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems",FALSE,9373,NA,6/2/2016 5:12,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2580,FALSE,FALSE,NA,NA,1
274,"""@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took."" Thanks.",FALSE,6974,NA,6/2/2016 5:11,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1961,FALSE,FALSE,NA,NA,1
275,Thank you Sacramento; California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f,FALSE,16691,NA,6/2/2016 4:58,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5220,FALSE,FALSE,NA,NA,-1
276,"Same failing @nytimes ""reporter"" who wrote discredited women's story last week wrote another terrible story on me today- will never learn!",FALSE,13379,NA,6/2/2016 0:21,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4090,FALSE,FALSE,NA,NA,-1
277,Crooked Hillary Clinton is a fraud who has put the public and country at risk by her illegal and very stupid use of e-mails. Many missing!,FALSE,27472,NA,6/1/2016 22:16,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10007,FALSE,FALSE,NA,NA,1
278,Join me in San Jose; California- tomorrow evening at 7pm!   #MakeAmericaGreatAgain #Trump2016  https://t.co/jLQukR550J https://t.co/Uds8OdH3A4,FALSE,9528,NA,6/1/2016 20:46,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3291,FALSE,FALSE,NA,NA,-1
279,So I raised/gave $5;600;000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.,FALSE,30232,NA,6/1/2016 13:17,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9550,FALSE,FALSE,NA,NA,1
280,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.,FALSE,18805,NA,5/31/2016 23:18,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5088,FALSE,FALSE,NA,NA,-1
281,I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.,FALSE,21944,NA,5/31/2016 23:17,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7195,FALSE,FALSE,NA,NA,-1
282,Katie Couric; the third rate reporter; who has been largely forgotten; should be ashamed of herself for the fraudulent editing of her doc.,FALSE,21541,NA,5/31/2016 23:14,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7078,FALSE,FALSE,NA,NA,-1
283,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!,FALSE,9394,NA,5/31/2016 22:51,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2402,FALSE,FALSE,NA,NA,-1
284,Join me in Sacramento; California-tomorrow evening @ 7pm! #Trump2016  https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO,FALSE,9113,NA,5/31/2016 21:12,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3237,FALSE,FALSE,NA,NA,-1
285,So many veterans groups are beyond happy with all of the money I raised/gave! It was my great honor - they do an amazing job.,FALSE,19994,NA,5/31/2016 16:57,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5649,FALSE,FALSE,NA,NA,1
286,Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5;600;000 that I raised/gave!,FALSE,18781,NA,5/31/2016 16:53,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5528,FALSE,FALSE,NA,NA,1
287,I have raised/given a tremendous amount of money to our great VETERANS; and have got nothing but bad publicity for doing so. Watch!,FALSE,20262,NA,5/31/2016 11:42,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5623,FALSE,FALSE,NA,NA,1
288,So many great things happening - new poll numbers looking good! News conference at 11:00 A.M. today; Trump Tower!,FALSE,15198,NA,5/31/2016 10:48,FALSE,NA,7.38E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4028,FALSE,FALSE,NA,NA,1
289,I should have easily won the Trump University case on summary judgement but have a judge; Gonzalo Curiel; who is totally biased against me.,FALSE,14991,NA,5/30/2016 21:55,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4062,FALSE,FALSE,NA,NA,1
290,I have a judge in the Trump University civil case; Gonzalo Curiel (San Diego); who is very unfair. An Obama pick. Totally biased-hates Trump,FALSE,13693,NA,5/30/2016 21:45,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3851,FALSE,FALSE,NA,NA,1
291,I hope everyone had a great Memorial Day!,FALSE,21573,NA,5/30/2016 20:15,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5270,FALSE,FALSE,NA,NA,1
292,I would have had millions of votes more in the primaries (than Crooked Hillary) if I only had one opponent; instead of sixteen. Broke record,FALSE,18925,NA,5/30/2016 20:13,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5040,FALSE,FALSE,NA,NA,1
293,Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!,FALSE,25894,NA,5/30/2016 11:26,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9346,FALSE,FALSE,NA,NA,1
294,"""@NBCDFW: Trump rallies veterans at annual Rolling Thunder Gathering https://t.co/b08FcMlgkr https://t.co/RCDeLvHQqD""",FALSE,9220,NA,5/30/2016 11:20,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2731,FALSE,FALSE,NA,NA,1
295,"""@FrankyLamouche: how many of donald's rolling thunder brigade will sign up and go to war for him in the middle east.""",FALSE,6719,NA,5/30/2016 11:20,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1598,FALSE,FALSE,NA,NA,1
296,"""@MariaErnandez3b: Trump Supports Rolling Thunder Rally #TRUMP STRONG https://t.co/pfVXQ8NdZu"" So true; and remember the M.I.A.'s!",FALSE,15383,NA,5/30/2016 11:19,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4226,FALSE,FALSE,NA,NA,1
297,"""@ScottWRasmussen: Donald Trump and Bikers Share Affection at Rolling Thunder Rally https://t.co/ZZl2sc29dn"" A great day in D.C.!",FALSE,7180,NA,5/30/2016 11:17,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2143,FALSE,FALSE,NA,NA,1
298,"""@TeaPartyNevada: #Trump2016 ""Illegals are taken care of better than our veterans.""  https://t.co/KKIgM4rNma https://t.co/1cEZ8wG7Cy""",FALSE,9800,NA,5/30/2016 11:10,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3525,FALSE,FALSE,NA,NA,1
299,The endorsement of me by the 16;500 Border Patrol Agents was the first time that they ever endorsed a presidential candidate. Nice!,FALSE,21533,NA,5/30/2016 11:05,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5661,FALSE,FALSE,NA,NA,1
300,In getting the endorsement of the 16;500 Border Patrol Agents (thank you); the statement was made that the WALL was very necessary!,FALSE,14921,NA,5/30/2016 11:00,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4279,FALSE,FALSE,NA,NA,1
301,Obama says a WALL at our southern border won't enhance our security (wrong) and yet he now wants to build a much bigger wall (fence) at W.H.,FALSE,18217,NA,5/30/2016 10:41,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6552,FALSE,FALSE,NA,NA,1
302,If dummy Bill Kristol actually does get a spoiler to run as an Independent; say good bye to the Supreme Court!,FALSE,16435,NA,5/29/2016 23:02,FALSE,NA,7.37E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6081,FALSE,FALSE,NA,NA,-1
